Chromosome	Start	End	Karyotype_band	Strand	Gene_stable_ID	Gene_name	HGNC_symbol	Gene_type
3	9879533	9886286	p25.3	-1	ENSG00000156990	RPUSD3	RPUSD3	protein_coding
3	43731605	43775863	p21.33	1	ENSG00000011198	ABHD5	ABHD5	protein_coding
3	118619404	118864915	q13.32	-1	ENSG00000144847	IGSF11	IGSF11	protein_coding
3	193809350	193826963	q29	1	ENSG00000229964	RP11-135A1.3		lincRNA
3	193848405	193848990	q29	-1	ENSG00000232874	RP11-135A1.2		antisense
3	193863463	193863756	q29	1	ENSG00000242201	RN7SL215P	RN7SL215P	misc_RNA
3	193920805	193967942	q29	-1	ENSG00000225742	RP11-513G11.4		lincRNA
3	193965437	193975561	q29	1	ENSG00000238097	RP11-513G11.3		lincRNA
3	106567518	106568107	q13.12	1	ENSG00000239997	FCF1P3	FCF1P3	pseudogene
3	106613199	106614565	q13.12	-1	ENSG00000241787	MTND4P16	MTND4P16	pseudogene
3	9908398	9921938	p25.3	-1	ENSG00000187288	CIDEC	CIDEC	protein_coding
3	106614576	106615255	q13.12	-1	ENSG00000239632	RP11-52L11.9		pseudogene
3	106615330	106615668	q13.12	-1	ENSG00000242214	MTND3P6	MTND3P6	pseudogene
3	106615738	106616518	q13.12	-1	ENSG00000242836	RP11-52L11.7		pseudogene
3	106616518	106617115	q13.12	-1	ENSG00000249580	RP11-52L11.6		pseudogene
3	106617736	106619438	q13.12	1	ENSG00000243658	MTND5P16	MTND5P16	pseudogene
3	106619440	106619702	q13.12	-1	ENSG00000240034	MTND6P6	MTND6P6	pseudogene
3	106619701	106619928	q13.12	-1	ENSG00000250630	RP11-52L11.4		pseudogene
3	106619915	106620812	q13.12	1	ENSG00000239586	MTND1P16	MTND1P16	pseudogene
3	106621020	106621370	q13.12	1	ENSG00000240796	MTND2P14	MTND2P14	pseudogene
3	133464800	133497850	q22.1	1	ENSG00000091513	TF	TF	protein_coding
3	106726415	106726517	q13.12	1	ENSG00000252626	RNU6-1308P	RNU6-1308P	snRNA
3	193994471	194005157	q29	1	ENSG00000228271	RP11-513G11.2		lincRNA
3	106823758	106825847	q13.12	-1	ENSG00000239455	RP11-561O4.1		pseudogene
3	194014254	194030592	q29	-1	ENSG00000214145	LINC00887	LINC00887	lincRNA
3	179040779	179053323	q26.33	1	ENSG00000121864	ZNF639	ZNF639	protein_coding
3	194192652	194192814	q29	1	ENSG00000271483	RP11-384A12.1		pseudogene
3	194208183	194239008	q29	1	ENSG00000233058	LINC00884	LINC00884	antisense
3	194217046	194222232	q29	-1	ENSG00000244675	AC108676.1		sense_overlapping
3	194254232	194254312	q29	-1	ENSG00000252053	RNU6-1101P	RNU6-1101P	snRNA
3	194283707	194284730	q29	-1	ENSG00000232873	AC046143.6		pseudogene
3	9932238	9936033	p25.3	1	ENSG00000171135	JAGN1	JAGN1	protein_coding
3	194304740	194310989	q29	1	ENSG00000231770	TMEM44-AS1	TMEM44-AS1	antisense
3	183415606	183530413	q27.1	1	ENSG00000163872	YEATS2	YEATS2	protein_coding
3	44283378	44373590	p21.31	1	ENSG00000173769	TOPAZ1	TOPAZ1	protein_coding
3	194353652	194366130	q29	1	ENSG00000229334	AC046143.3		antisense
3	186256230	186264491	q27.3	-1	ENSG00000213139	CRYGS	CRYGS	protein_coding
3	44038388	44038935	p21.33	1	ENSG00000271192	RP4-555D20.3		lincRNA
3	44039573	44040641	p21.33	-1	ENSG00000272121	RP4-555D20.4		lincRNA
3	44112579	44112678	p21.32	1	ENSG00000252980	RNU6-367P	RNU6-367P	snRNA
3	44155704	44155802	p21.32	1	ENSG00000207954	MIR138-1	MIR138-1	miRNA
3	9944296	9958086	p25.3	1	ENSG00000163701	IL17RE	IL17RE	protein_coding
3	50400233	50541675	p21.31	-1	ENSG00000007402	CACNA2D2	CACNA2D2	protein_coding
3	44379611	44450943	p21.31	1	ENSG00000179152	TCAIM	TCAIM	protein_coding
3	186263862	186288332	q27.3	-1	ENSG00000113838	TBCCD1	TBCCD1	protein_coding
3	106959539	107045811	q13.12	1	ENSG00000243701	LINC00883	LINC00883	lincRNA
3	44158791	44163857	p21.32	1	ENSG00000261786	RP4-555D20.2		lincRNA
3	44379433	44380044	p21.31	-1	ENSG00000271937	RP11-424N24.2		antisense
3	106991458	107101007	q13.12	-1	ENSG00000239828	RP11-446H18.5		lincRNA
3	44462619	44465499	p21.31	-1	ENSG00000225873	LINC00694	LINC00694	lincRNA
3	44556708	44556793	p21.31	-1	ENSG00000264774	AC099669.1		miRNA
3	44566236	44567297	p21.31	-1	ENSG00000214825	EI24P3	EI24P3	pseudogene
3	44598849	44727145	p21.31	-1	ENSG00000236869	RP11-944L7.4		antisense
3	44621430	44622518	p21.31	-1	ENSG00000214820	MPRIPP1	MPRIPP1	pseudogene
3	44658620	44666289	p21.31	-1	ENSG00000233509	ZNF197-AS1	ZNF197-AS1	antisense
3	44708904	44710856	p21.31	1	ENSG00000272077	RP11-348P10.2		lincRNA
3	44750803	44752378	p21.31	-1	ENSG00000235805	SOCS5P3	SOCS5P3	pseudogene
3	44834507	44834597	p21.31	-1	ENSG00000238958	AC098649.1		miRNA
3	169511216	169530774	q26.2	-1	ENSG00000171757	LRRC34	LRRC34	protein_coding
3	44903380	44903473	p21.31	1	ENSG00000207783	MIR564	MIR564	miRNA
3	44940670	44942417	p21.31	1	ENSG00000235845	RP11-272D20.2		antisense
3	44979165	44979974	p21.31	1	ENSG00000227123	RPL12P44	RPL12P44	pseudogene
3	45075966	45076080	p21.31	-1	ENSG00000252410	RNU5B-3P	RNU5B-3P	snRNA
3	45201266	45201667	p21.31	-1	ENSG00000224094	RPS24P8	RPS24P8	pseudogene
3	45266617	45267519	p21.31	-1	ENSG00000178550	AC010170.1		pseudogene
3	45296902	45297112	p21.31	-1	ENSG00000202268	U3		snoRNA
3	45525466	45551037	p21.31	-1	ENSG00000232455	LARS2-AS1	LARS2-AS1	antisense
3	45633747	45633819	p21.31	1	ENSG00000251927	AC099539.1		miRNA
3	45720535	45730626	p21.31	-1	ENSG00000230530	LIMD1-AS1	LIMD1-AS1	antisense
3	194358234	194358393	q29	-1	ENSG00000272707	RP11-534C12.1		lincRNA
3	194370319	194370419	q29	1	ENSG00000266447	AC046143.2		miRNA
3	194387894	194387945	q29	-1	ENSG00000221718	AC046143.1		miRNA
3	194426277	194427693	q29	1	ENSG00000233987	AC106706.1		lincRNA
3	145679542	145681410	q24	1	ENSG00000240095	RP11-88H10.3		lincRNA
3	145777372	145779466	q24	-1	ENSG00000261051	RP11-274H2.5		sense_overlapping
3	145781829	145822991	q24	1	ENSG00000243415	RP11-274H2.2		antisense
3	145784131	145786972	q24	-1	ENSG00000240032	RP11-274H2.3		antisense
3	146060783	146066267	q24	-1	ENSG00000243596	RP11-758I14.2		pseudogene
3	118864997	118878889	q13.32	1	ENSG00000163424	C3orf30	C3orf30	protein_coding
3	146109150	146134390	q24	-1	ENSG00000241358	RP11-758I14.3		pseudogene
3	146289264	146289370	q24	1	ENSG00000199812	RNU6-428P	RNU6-428P	snRNA
3	146307389	146308112	q24	1	ENSG00000241457	PLSCR5-AS1	PLSCR5-AS1	antisense
3	146627472	147088443	q24	-1	ENSG00000243620	RP11-649A16.1		antisense
3	45784167	45784460	p21.31	1	ENSG00000244357	RN7SL145P	RN7SL145P	misc_RNA
3	45925132	45925605	p21.31	-1	ENSG00000236930	RP11-852E15.1		pseudogene
3	146639710	146643005	q24	1	ENSG00000242671	RP11-232M24.1		lincRNA
3	45944679	45944790	p21.31	1	ENSG00000201635	Y_RNA		misc_RNA
3	46064788	46065648	p21.31	1	ENSG00000226933	NRBF2P2	NRBF2P2	pseudogene
3	46183850	46185169	p21.31	-1	ENSG00000229515	FLT1P1	FLT1P1	pseudogene
3	194429150	194502897	q29	1	ENSG00000237222	AC090505.6		lincRNA
3	194476318	194478151	q29	1	ENSG00000234805	AC090505.5		pseudogene
3	137980279	138048728	q22.3	-1	ENSG00000181322	NME9	NME9	protein_coding
3	194485967	194489441	q29	-1	ENSG00000230401	AC090505.4		lincRNA
3	194548619	194553321	q29	1	ENSG00000238031	AC090505.1		lincRNA
3	194815317	194816786	q29	1	ENSG00000233303	XXYLT1-AS1	XXYLT1-AS1	antisense
3	194855235	194855309	q29	-1	ENSG00000265333	MIR3137	MIR3137	miRNA
3	194867459	194867732	q29	-1	ENSG00000244314	RN7SL36P	RN7SL36P	misc_RNA
3	194868600	194873519	q29	1	ENSG00000230266	XXYLT1-AS2	XXYLT1-AS2	antisense
3	194935516	194935622	q29	1	ENSG00000206600	RNU6-25P	RNU6-25P	snRNA
3	146671746	146671865	q24	-1	ENSG00000251800	U3		snoRNA
3	146714394	146714500	q24	-1	ENSG00000207156	RNU6-505P	RNU6-505P	snRNA
3	146994555	146995039	q24	1	ENSG00000239412	RPL21P71	RPL21P71	pseudogene
3	107046677	107048044	q13.12	-1	ENSG00000241218	RP11-446H18.1		pseudogene
3	147104754	147105240	q24	1	ENSG00000241202	ZIC4-AS1	ZIC4-AS1	antisense
3	147308783	147309622	q24	-1	ENSG00000240804	NPM1P28	NPM1P28	pseudogene
3	147561910	147564444	q24	-1	ENSG00000239661	RP11-78O22.1		lincRNA
3	147629193	147629288	q24	-1	ENSG00000221431	AC092925.1		miRNA
3	147657791	147724542	q24	1	ENSG00000239922	RP11-71N10.1		lincRNA
3	141882414	141944449	q23	-1	ENSG00000175066	GK5	GK5	protein_coding
3	195001452	195003470	q29	-1	ENSG00000229325	ACAP2-IT1	ACAP2-IT1	sense_intronic
3	183533664	183543382	q27.1	-1	ENSG00000180834	MAP6D1	MAP6D1	protein_coding
3	195070393	195070759	q29	1	ENSG00000227433	AC069213.4		pseudogene
3	195140165	195140275	q29	-1	ENSG00000207368	Y_RNA		misc_RNA
3	133502877	133544616	q22.1	1	ENSG00000144867	SRPRB	SRPRB	protein_coding
3	107048277	107048809	q13.12	1	ENSG00000272597	RP11-446H18.6		lincRNA
3	107084029	107084134	q13.12	1	ENSG00000220989	AC063944.1		miRNA
3	107149777	107182759	q13.12	1	ENSG00000273125	RP11-115H18.1		lincRNA
3	179065480	179112719	q26.33	1	ENSG00000171109	MFN1	MFN1	protein_coding
3	107559075	107600847	q13.12	-1	ENSG00000241469	LINC00635	LINC00635	lincRNA
3	118866222	118906654	q13.32	1	ENSG00000251012	RP11-484M3.5		protein_coding
3	118892364	118924000	q13.32	1	ENSG00000114638	UPK1B	UPK1B	protein_coding
3	147795946	147805816	q24	1	ENSG00000241131	RP11-639B1.1		lincRNA
3	147798620	147798709	q24	-1	ENSG00000221457	AC092958.1		miRNA
3	147810962	147845020	q24	1	ENSG00000241792	RP11-501O2.1		lincRNA
3	147878698	147944393	q24	1	ENSG00000244650	RP11-501O2.3		lincRNA
3	147884131	147885085	q24	-1	ENSG00000205412	HNRNPA1P20	HNRNPA1P20	pseudogene
3	147913516	147997885	q24	-1	ENSG00000243347	RP11-501O2.4		lincRNA
3	147998678	148117743	q24	1	ENSG00000242440	RP11-501O2.5		lincRNA
3	148413781	148413991	q24	-1	ENSG00000241993	RPL38P1	RPL38P1	pseudogene
3	148542569	148543174	q24	-1	ENSG00000244089	HMGB1P30	HMGB1P30	pseudogene
3	148568720	148677899	q24	-1	ENSG00000240521	RP11-680B3.2		antisense
3	148703655	148705455	q24	-1	ENSG00000241627	UBQLN4P1	UBQLN4P1	pseudogene
3	148804119	148820610	q24	1	ENSG00000239718	HLTF-AS1	HLTF-AS1	antisense
3	148812140	148812249	q24	-1	ENSG00000201031	Y_RNA		misc_RNA
3	148817286	148817602	q24	-1	ENSG00000240511	MED28P2	MED28P2	pseudogene
3	9958758	9975314	p25.3	1	ENSG00000163702	IL17RC	IL17RC	protein_coding
3	195249885	195250019	q29	-1	ENSG00000252620	RNU6ATAC24P	RNU6ATAC24P	snRNA
3	195270871	195277400	q29	1	ENSG00000223711	AC091633.3		antisense
3	195281428	195281901	q29	1	ENSG00000236844	AC091633.2		pseudogene
3	195288085	195288450	q29	-1	ENSG00000236425	AC090018.1		pseudogene
3	195341818	195347104	q29	1	ENSG00000224769	AC069213.1		pseudogene
3	195366861	195367331	q29	1	ENSG00000272792	RP11-141C7.4		lincRNA
3	195377017	195378343	q29	-1	ENSG00000271662	RP11-141C7.3		pseudogene
3	195382436	195384798	q29	-1	ENSG00000229178	AC069513.4		lincRNA
3	148947143	149009587	q25.1	-1	ENSG00000240216	CPHL1P	CPHL1P	pseudogene
3	46352082	46353413	p21.31	-1	ENSG00000236736	UQCRC2P1	UQCRC2P1	pseudogene
3	46406446	46448550	p21.31	-1	ENSG00000223552	RP11-24F11.2		antisense
3	46591996	46592047	p21.31	-1	ENSG00000264306	AC104304.2		miRNA
3	46667272	46667698	p21.31	1	ENSG00000256354	AC104304.1		pseudogene
3	107602095	107647754	q13.12	1	ENSG00000240423	LINC00636	LINC00636	lincRNA
3	107844668	107857457	q13.12	1	ENSG00000271856	RP11-861A13.4		lincRNA
3	108039239	108039325	q13.13	1	ENSG00000221724	AC078855.1		miRNA
3	108044367	108045661	q13.13	-1	ENSG00000243188	HNRNPA1P17	HNRNPA1P17	pseudogene
3	183547173	183602721	q27.1	-1	ENSG00000175193	PARL	PARL	protein_coding
3	138066539	138124375	q22.3	1	ENSG00000158186	MRAS	MRAS	protein_coding
3	149002569	149051440	q25.1	1	ENSG00000244468	RP11-206M11.7		antisense
3	149074956	149075332	q25.1	-1	ENSG00000243822	RP11-2G17.1		pseudogene
3	195384933	195460422	q29	1	ENSG00000242086	LINC00969	LINC00969	lincRNA
3	67048727	67061634	p14.1	1	ENSG00000163376	KBTBD8	KBTBD8	protein_coding
3	186285192	186315061	q27.3	1	ENSG00000090520	DNAJB11	DNAJB11	protein_coding
3	108262214	108262722	q13.13	-1	ENSG00000241634	RP11-381E24.1		pseudogene
3	108293412	108293545	q13.13	1	ENSG00000202379	SNORA70		snoRNA
3	108444287	108444383	q13.13	-1	ENSG00000241777	RP11-148O7.2		pseudogene
3	108737757	108737963	q13.13	-1	ENSG00000221633	U3		snoRNA
3	108820303	108829189	q13.13	1	ENSG00000239314	MORC1-AS1	MORC1-AS1	antisense
3	108855561	108868973	q13.13	1	ENSG00000241224	RP11-59E19.1		lincRNA
3	108895285	108896212	q13.13	-1	ENSG00000261364	RP11-59E19.4		lincRNA
3	169539710	169555563	q26.2	1	ENSG00000188306	LRRIQ4	LRRIQ4	protein_coding
3	67410884	67705038	p14.1	-1	ENSG00000172340	SUCLG2	SUCLG2	protein_coding
3	158680024	159615155	q25.32	1	ENSG00000250588	IQCJ-SCHIP1	IQCJ-SCHIP1	protein_coding
3	46692000	46692080	p21.31	1	ENSG00000251967	SNORD77		snoRNA
3	169556967	169587718	q26.2	-1	ENSG00000114248	LRRC31	LRRC31	protein_coding
3	186330712	186339107	q27.3	1	ENSG00000145192	AHSG	AHSG	protein_coding
3	44481262	44519162	p21.31	-1	ENSG00000185219	ZNF445	ZNF445	protein_coding
3	46839613	46839880	p21.31	1	ENSG00000238013	RP11-427P5.2		pseudogene
3	130279178	130396999	q22.1	1	ENSG00000206384	COL6A6	COL6A6	protein_coding
3	46850849	46854048	p21.31	-1	ENSG00000226074	PRSS44	PRSS44	pseudogene
3	47053032	47054636	p21.31	1	ENSG00000236409	NRADDP	NRADDP	pseudogene
3	47130098	47130169	p21.31	1	ENSG00000251938	snoU13		snoRNA
3	47205987	47288091	p21.31	1	ENSG00000227398	KIF9-AS1	KIF9-AS1	antisense
3	108897012	108904104	q13.13	1	ENSG00000214381	LINC00488	LINC00488	lincRNA
3	133543083	133614680	q22.1	-1	ENSG00000154917	RAB6B	RAB6B	protein_coding
3	47292013	47292116	p21.31	-1	ENSG00000239128	snoU13		snoRNA
3	47420579	47422489	p21.31	-1	ENSG00000260236	RP11-708J19.1		antisense
3	47507839	47507938	p21.31	1	ENSG00000238350	snoU13		snoRNA
3	47541331	47541897	p21.31	1	ENSG00000271161	RP11-708J19.2		pseudogene
3	47542573	47542672	p21.31	1	ENSG00000272110	Y_RNA		misc_RNA
3	47581504	47581590	p21.31	-1	ENSG00000266443	AC099778.1		miRNA
3	149095565	149104370	q25.1	1	ENSG00000240541	TM4SF1-AS1	TM4SF1-AS1	antisense
3	47601721	47602014	p21.31	-1	ENSG00000244732	RN7SL870P	RN7SL870P	misc_RNA
3	47643205	47646167	p21.31	-1	ENSG00000214773	RP11-717D12.1		sense_intronic
3	47705116	47705424	p21.31	1	ENSG00000235695	RP11-395P16.1		pseudogene
3	169629360	169656963	q26.2	1	ENSG00000187033	SAMD7	SAMD7	protein_coding
3	108943976	108944074	q13.13	1	ENSG00000252889	RNU6-1236P	RNU6-1236P	snRNA
3	108960354	108961972	q13.13	1	ENSG00000239288	RP11-59E19.3		pseudogene
3	109082894	109083081	q13.13	-1	ENSG00000241257	RP11-397K18.1		pseudogene
3	149101966	149103587	q25.1	-1	ENSG00000243885	RP11-278L15.2		lincRNA
3	109115463	109116717	q13.13	1	ENSG00000244561	RP11-702L6.1		pseudogene
3	109128525	109128931	q13.13	-1	ENSG00000230618	H3F3AP3	H3F3AP3	pseudogene
3	149150831	149151061	q25.1	-1	ENSG00000240246	RP11-167H9.1		pseudogene
3	109128837	109214014	q13.13	1	ENSG00000228980	RP11-702L6.4		lincRNA
3	149179969	149182617	q25.1	-1	ENSG00000241929	RP11-278L15.3		pseudogene
3	149182626	149182988	q25.1	-1	ENSG00000239408	RP11-278L15.4		pseudogene
3	149212447	149213782	q25.1	1	ENSG00000244503	RP11-278L15.6		pseudogene
3	109190176	109190659	q13.13	-1	ENSG00000244196	PPIAP15	PPIAP15	pseudogene
3	149243418	149243513	q25.1	1	ENSG00000252581	RNU6-1098P	RNU6-1098P	snRNA
3	109216492	109216576	q13.13	1	ENSG00000252541	AC092905.1		miRNA
3	149366784	149367971	q25.1	-1	ENSG00000241985	WWTR1-IT1	WWTR1-IT1	sense_intronic
3	44540462	44552128	p21.31	-1	ENSG00000178917	ZNF852	ZNF852	protein_coding
3	109321675	109321744	q13.13	1	ENSG00000265956	MIR4445	MIR4445	miRNA
3	149374807	149379151	q25.1	1	ENSG00000241313	WWTR1-AS1	WWTR1-AS1	antisense
3	149496796	149496895	q25.1	-1	ENSG00000251854	RNU6-507P	RNU6-507P	snRNA
3	149635129	149635236	q25.1	-1	ENSG00000252172	RNU6-720P	RNU6-720P	snRNA
3	149656784	149657586	q25.1	-1	ENSG00000239351	NPM1P29	NPM1P29	pseudogene
3	47810601	47810701	p21.31	1	ENSG00000266457	AC026318.1		miRNA
3	68053359	68594776	p14.1	1	ENSG00000183662	FAM19A1	FAM19A1	protein_coding
3	47891045	47891119	p21.31	1	ENSG00000221585	MIR1226	MIR1226	miRNA
3	44596685	44624975	p21.31	1	ENSG00000196345	ZKSCAN7	ZKSCAN7	protein_coding
3	9975506	9987097	p25.3	1	ENSG00000163703	CRELD1	CRELD1	protein_coding
3	68780917	68981761	p14.1	-1	ENSG00000163377	FAM19A4	FAM19A4	protein_coding
3	149694542	149697142	q25.1	1	ENSG00000242791	RP11-651P23.5		lincRNA
3	47973298	47973404	p21.31	-1	ENSG00000199591	Y_RNA		misc_RNA
3	48001817	48002571	p21.31	-1	ENSG00000224895	VPS26BP1	VPS26BP1	pseudogene
3	149699965	149701095	q25.1	-1	ENSG00000224831	RP11-651P23.4		pseudogene
3	48080757	48080980	p21.31	1	ENSG00000270285	RP11-1029M24.4		pseudogene
3	149702182	149702584	q25.1	1	ENSG00000182000	RP11-651P23.2		pseudogene
3	48136293	48136595	p21.31	-1	ENSG00000265078	RN7SL664P	RN7SL664P	misc_RNA
3	48162159	48162705	p21.31	-1	ENSG00000236768	RP11-1029M24.1		pseudogene
3	149717432	149718477	q25.1	1	ENSG00000241947	HNRNPA1P24	HNRNPA1P24	pseudogene
3	48202666	48202907	p21.31	1	ENSG00000235627	SNRPFP4	SNRPFP4	pseudogene
3	149757001	149931513	q25.1	1	ENSG00000243944	RP11-167H9.4		antisense
3	48221818	48221879	p21.31	1	ENSG00000253056	RNU7-128P	RNU7-128P	snRNA
3	48223037	48223216	p21.31	1	ENSG00000231884	NDUFB1P1	NDUFB1P1	pseudogene
3	48238054	48238106	p21.31	1	ENSG00000265483	MIR4443	MIR4443	miRNA
3	48297840	48298428	p21.31	-1	ENSG00000229759	MRPS18AP1	MRPS18AP1	pseudogene
3	48330077	48330184	p21.31	1	ENSG00000199476	Y_RNA		misc_RNA
3	48332283	48332865	p21.31	-1	ENSG00000228638	FCF1P2	FCF1P2	pseudogene
3	48357850	48357949	p21.31	-1	ENSG00000252466	MIR2115	MIR2115	miRNA
3	48421324	48421620	p21.31	1	ENSG00000265053	RN7SL321P	RN7SL321P	misc_RNA
3	48481762	48488060	p21.31	-1	ENSG00000244380	RP11-24C3.2		antisense
3	48529745	48529838	p21.31	-1	ENSG00000264209	AC104448.1		miRNA
3	48616335	48616410	p21.31	-1	ENSG00000211535	MIR711	MIR711	miRNA
3	48681627	48681713	p21.31	-1	ENSG00000263898	MIR4793	MIR4793	miRNA
3	109366954	109529708	q13.13	1	ENSG00000242029	RP11-457K10.1		lincRNA
3	109420303	109421065	q13.13	-1	ENSG00000271249	RP11-424I3.1		pseudogene
3	109634823	109635787	q13.13	-1	ENSG00000214380	RP11-457K10.2		pseudogene
3	9987226	9994078	p25.3	-1	ENSG00000163704	PRRT3	PRRT3	protein_coding
3	169684423	169716161	q26.2	1	ENSG00000008952	SEC62	SEC62	protein_coding
3	44607051	44635665	p21.31	1	ENSG00000273303	RP11-944L7.5		protein_coding
3	44619715	44641186	p21.31	1	ENSG00000144792	ZNF660	ZNF660	protein_coding
3	158680717	158984096	q25.32	1	ENSG00000214216	IQCJ	IQCJ	protein_coding
3	142025449	142166904	q23	-1	ENSG00000114127	XRN1	XRN1	protein_coding
3	44626380	44689963	p21.31	1	ENSG00000186448	ZNF197	ZNF197	protein_coding
3	179116990	179169378	q26.33	-1	ENSG00000114450	GNB4	GNB4	protein_coding
3	48701209	48706607	p21.31	1	ENSG00000228350	RP11-148G20.1		antisense
3	48709888	48710166	p21.31	1	ENSG00000271973	RP11-572O6.1		lincRNA
3	118930579	118959950	q13.32	-1	ENSG00000121578	B4GALT4	B4GALT4	protein_coding
3	48885005	48889414	p21.31	1	ENSG00000224424	PRKAR2A-AS1	PRKAR2A-AS1	antisense
3	10004221	10052800	p25.3	-1	ENSG00000125037	EMC3	EMC3	protein_coding
3	49017351	49021418	p21.31	-1	ENSG00000235236	RP13-131K19.1		antisense
3	49022482	49027421	p21.31	-1	ENSG00000223343	RP13-131K19.2		antisense
3	49022918	49023396	p21.31	-1	ENSG00000273211	RP13-131K19.7		lincRNA
3	49057581	49057667	p21.31	-1	ENSG00000199032	MIR425	MIR425	miRNA
3	149768516	149769243	q25.1	1	ENSG00000240477	RP11-63E16.1		pseudogene
3	149795281	149797904	q25.1	-1	ENSG00000243321	snoU13		lincRNA
3	49058051	49058142	p21.31	-1	ENSG00000207605	MIR191	MIR191	miRNA
3	149868325	149868731	q25.1	1	ENSG00000241143	RPL32P9	RPL32P9	pseudogene
3	49066749	49067139	p21.31	1	ENSG00000272434	RP13-131K19.6		antisense
3	149919961	149942977	q25.1	-1	ENSG00000241048	RP11-167H9.5		lincRNA
3	49120666	49120963	p21.31	1	ENSG00000241461	RN7SL182P	RN7SL182P	misc_RNA
3	149956306	149957996	q25.1	1	ENSG00000244541	RP11-167H9.6		lincRNA
3	49177519	49198284	p21.31	-1	ENSG00000270441	RP11-694I15.7		pseudogene
3	149983199	150005160	q25.1	-1	ENSG00000243550	RP11-483E7.1		lincRNA
3	133646992	133648656	q22.1	-1	ENSG00000221972	C3orf36	C3orf36	protein_coding
3	133651540	133771028	q22.2	-1	ENSG00000174640	SLCO2A1	SLCO2A1	protein_coding
3	150329049	150329664	q25.1	-1	ENSG00000271711	RP11-392O18.2		pseudogene
3	150421351	150437933	q25.1	1	ENSG00000240137	RP11-103G8.2		antisense
3	150437784	150438623	q25.1	-1	ENSG00000244668	RP11-103G8.1		pseudogene
3	150479724	150480325	q25.1	1	ENSG00000244265	SIAH2-AS1	SIAH2-AS1	antisense
3	50595462	50608458	p21.2	-1	ENSG00000088543	C3orf18	C3orf18	protein_coding
3	150570271	150798513	q25.1	1	ENSG00000239265	CLRN1-AS1	CLRN1-AS1	antisense
3	150608423	150756605	q25.1	1	ENSG00000243273	RP11-166N6.2		antisense
3	138153428	138200528	q22.3	1	ENSG00000158220	ESYT3	ESYT3	protein_coding
3	186353758	186370930	q27.3	1	ENSG00000090512	FETUB	FETUB	protein_coding
3	159557650	159615149	q25.33	1	ENSG00000151967	SCHIP1	SCHIP1	protein_coding
3	130397779	130465673	q22.1	-1	ENSG00000196455	PIK3R4	PIK3R4	protein_coding
3	69024365	69063112	p14.1	-1	ENSG00000163378	EOGT	EOGT	protein_coding
3	133784147	133969689	q22.2	-1	ENSG00000163785	RYK	RYK	protein_coding
3	49289562	49289697	p21.31	-1	ENSG00000270538	RP11-3B7.7		pseudogene
3	49307565	49307672	p21.31	1	ENSG00000199546	Y_RNA		misc_RNA
3	49311553	49311619	p21.31	1	ENSG00000264633	MIR4271	MIR4271	miRNA
3	49402578	49404439	p21.31	-1	ENSG00000235908	RHOA-IT1	RHOA-IT1	sense_intronic
3	49460379	49461864	p21.31	1	ENSG00000235261	NICN1-AS1	NICN1-AS1	antisense
3	49504548	49504661	p21.31	-1	ENSG00000201301	RNA5SP130	RNA5SP130	rRNA
3	49586739	49591799	p21.31	-1	ENSG00000226913	BSN-AS2	BSN-AS2	lincRNA
3	150618941	150621181	q25.1	-1	ENSG00000244382	RP11-373I8.1		lincRNA
3	49677916	49679202	p21.31	-1	ENSG00000235120	BSN-AS1	BSN-AS1	antisense
3	150635484	150635582	q25.1	1	ENSG00000222079	AC020636.1		miRNA
3	49721913	49722416	p21.31	-1	ENSG00000259970	AC099668.5		processed_transcript
3	150905886	150906010	q25.1	1	ENSG00000199994	RNA5SP145	RNA5SP145	rRNA
3	150953732	150953822	q25.1	1	ENSG00000266798	AC078816.1		miRNA
3	49795916	49796089	p21.31	1	ENSG00000239576	COX6CP14	COX6CP14	pseudogene
3	150987228	150987917	q25.1	1	ENSG00000239570	SETP11	SETP11	pseudogene
3	49812718	49813047	p21.31	1	ENSG00000244730	RP13-1056D16.2		pseudogene
3	10068098	10143614	p25.3	1	ENSG00000144554	FANCD2	FANCD2	protein_coding
3	109696387	109696614	q13.13	-1	ENSG00000243945	RP11-696F10.1		pseudogene
3	110246329	110248429	q13.13	-1	ENSG00000240895	RP11-119D18.1		lincRNA
3	110270692	110270812	q13.13	-1	ENSG00000221206	RNU6ATAC15P	RNU6ATAC15P	snRNA
3	110401133	110402001	q13.13	-1	ENSG00000244722	RP11-179A18.1		pseudogene
3	110445868	110445968	q13.13	1	ENSG00000201426	Y_RNA		misc_RNA
3	110612555	110790400	q13.13	-1	ENSG00000242242	PVRL3-AS1	PVRL3-AS1	antisense
3	111185160	111215942	q13.13	-1	ENSG00000239311	RP11-615J4.3		lincRNA
3	111197584	111197790	q13.13	1	ENSG00000244142	ATP6V0CP2	ATP6V0CP2	pseudogene
3	111289485	111289901	q13.13	-1	ENSG00000240787	RP11-615J4.4		pseudogene
3	111352519	111353936	q13.2	1	ENSG00000244720	RP11-402J7.2		pseudogene
3	49843570	49843678	p21.31	-1	ENSG00000263506	MIR5193	MIR5193	miRNA
3	49856387	49856486	p21.31	-1	ENSG00000263651	AC139451.1		miRNA
3	49900819	49901093	p21.31	-1	ENSG00000264706	RN7SL217P	RN7SL217P	misc_RNA
3	49910780	49915413	p21.31	-1	ENSG00000234667	ACTBP13	ACTBP13	pseudogene
3	49936735	49941190	p21.31	1	ENSG00000230698	CTD-2330K9.2		antisense
